CODIGO;CUENTA;SALDO ANTERIOR;DEBITO;CREDITO;SALDO FINAL
131190;Otras contribuciones, tasas e ingresos no tributarios;10723096,560;6362800,000;6042177,000;11043719,560
1318;PRESTACIÓN DE SERVICIOS PÚBLICOS;983964089,360;228800670,500;152084911,380;1060679848,480
131802;Servicio de acueducto;161749109,240;40553850,000;36272338,380;166030620,860
131803;Servicio de alcantarillado;62574634,870;16273700,000;14673506,000;64174828,870
131804;Servicio de aseo;265046193,250;64907900,000;58810489,000;271143604,250
131808;Subsidio servicio de acueducto;135109946,000;35856845,500;14175748,000;156791043,500
131809;Subsidio servicio de alcantarillado;64606186,000;14639275,000;5783030,000;73462431,000
131810;Subsidio servicio de aseo;294878020,000;56569100,000;22369800,000;329077320,000
1337;TRANSFERENCIAS POR COBRAR;5906767442,190;4825294880,700;4148744952,400;6583317370,490
133702;Sistema General de Regalías;5530892563,190;700685033,060;608266904,040;5623310692,210
133703;Sistema General de Participaciones - Participación para salud;104279605,000;2911263389,440;2241053001,760;774489992,680
133704;Sistema General de Participaciones - Participación para educación;0,000;109240968,800;28352268,000;80888700,800
133705;Sistema General de Participaciones - Participación para propósito general;176565110,000;826159602,800;1002724712,600;0,200
133706;Sistema General de Participaciones - Participación para pensiones - Fondo Nacional de Pensiones de l;6870301,000;0,000;0,000;6870301,000
133707;Sistema General de Participaciones - Programas de alimentación escolar;2373604,000;9365565,800;9866056,000;1873113,800
133710;Sistema General de Participaciones - Participación para agua potable y saneamiento básico;30037315,000;189325419,800;181497651,000;37865083,800
133712;Otras transferencias;55748944,000;79254901,000;76984359,000;58019486,000
1384;OTRAS CUENTAS POR COBRAR;106822262,110;692952363,050;669710848,000;130063777,160
138401;Aportes de capital por cobrar;106822262,110;618943374,000;618925159,000;106840477,110
138405;Comisiones;0,000;8000,000;0,000;8000,000
138439;Arrendamiento operativo;0,000;12014731,000;12014731,000;0,000
138440;Rendimientos de recursos del Sistema General de Regalías;0,000;7280,050;0,000;7280,050
138490;Otras cuentas por cobrar;0,000;61978978,000;38770958,000;23208020,000
14;PRÉSTAMOS POR COBRAR;0,000;360001,000;360001,000;0,000
1480;DETERIORO ACUMULADO DE PRÉSTAMOS POR COBRAR (CR);0,000;360001,000;360001,000;0,000
148003;Préstamos concedidos;0,000;360001,000;360001,000;0,000
15;INVENTARIOS;480125800,000;0,000;0,000;480125800,000
1510;MERCANCÍAS EN EXISTENCIA;467365800,000;0,000;0,000;467365800,000
151002;Terrenos;467365800,000;0,000;0,000;467365800,000
1525;EN TRÁNSITO;12760000,000;0,000;0,000;12760000,000
152590;Otros inventarios en tránsito;12760000,000;0,000;0,000;12760000,000
16;PROPIEDADES, PLANTA Y EQUIPO;2850020946,760;16486875,900;157187057,850;2709320764,810
1605;TERRENOS;940442200,000;0,000;0,000;940442200,000
160501;Urbanos;695418899,000;0,000;0,000;695418899,000
160502;Rurales;245023301,000;0,000;0,000;245023301,000
1615;CONSTRUCCIONES EN CURSO;1359774128,000;0,000;0,000;1359774128,000
161590;Otras construcciones en curso;1359774128,000;0,000;0,000;1359774128,000
1640;EDIFICACIONES;1235414401,000;0,000;0,000;1235414401,000
164001;Edificios y casas;835362000,000;0,000;0,000;835362000,000
164009;Colegios y escuelas;400052401,000;0,000;0,000;400052401,000
1645;PLANTAS, DUCTOS Y TÚNELES;7678400,000;0,000;0,000;7678400,000
164502;Plantas de tratamiento;7678400,000;0,000;0,000;7678400,000
1655;MAQUINARIA Y EQUIPO;154100079,000;0,000;0,000;154100079,000
165505;Equipo de música;133230579,000;0,000;0,000;133230579,000
165590;Otra maquinaria y equipo;20869500,000;0,000;0,000;20869500,000
1665;MUEBLES, ENSERES Y EQUIPO DE OFICINA;100563486,000;0,000;0,000;100563486,000
166501;Muebles y enseres;61527034,000;0,000;0,000;61527034,000
166502;Equipo y máquina de oficina;35878698,000;0,000;0,000;35878698,000
166590;Otros muebles, enseres y equipo de oficina;3157754,000;0,000;0,000;3157754,000
1670;EQUIPOS DE COMUNICACIÓN Y COMPUTACIÓN;152167239,000;0,000;0,000;152167239,000
167001;Equipo de comunicación;860000,000;0,000;0,000;860000,000
167002;Equipo de computación;151307239,000;0,000;0,000;151307239,000
1675;EQUIPOS DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN;933401121,000;0,000;0,000;933401121,000
167502;Terrestre;933401121,000;0,000;0,000;933401121,000
1685;DEPRECIACIÓN ACUMULADA DE PROPIEDADES, PLANTA Y EQUIPO (CR);-2033520107,240;16486875,900;157187057,850;-2174220289,190
168501;Edificaciones;-858917128,900;0,000;27404685,300;-886321814,200
168502;Plantas, ductos y túneles;-5182920,000;0,000;95979,000;-5278899,000
168504;Maquinaria y equipo;-154100079,000;16486875,900;16486875,900;-154100079,000
168506;Muebles, enseres y equipo de oficina;-57195278,650;0,000;9393648,300;-66588926,950
168507;Equipos de comunicación y computación;-114017926,830;0,000;26397403,050;-140415329,880
168508;Equipos de transporte, tracción y elevación;-844106773,860;0,000;77408466,300;-921515240,160
17;BIENES DE USO PÚBLICO E HISTÓRICOS Y CULTURALES;12178190361,460;0,000;315145332,450;11863045029,010
1710;BIENES DE USO PÚBLICO EN SERVICIO;13457816405,000;0,000;0,000;13457816405,000
171001;Red carretera;2400000000,000;0,000;0,000;2400000000,000
171004;Plazas públicas;213817200,000;0,000;0,000;213817200,000
171005;Parques recreacionales;10421340704,000;0,000;0,000;10421340704,000
171014;Terrenos;416366901,000;0,000;0,000;416366901,000
171090;Otros bienes de uso público en servicio;6291600,000;0,000;0,000;6291600,000
1785;DEPRECIACIÓN ACUMULADA DE BIENES DE USO PÚBLICO (CR);-1279626043,540;0,000;315145332,450;-1594771375,990
178501;Red carretera;-156666666,980;0,000;50000000,100;-206666667,080
178504;Plazas públicas;-142247830,070;0,000;4454524,950;-146702355,020
178505;Parques recreacionales;-975688752,490;0,000;260533517,400;-1236222269,890
178590;Otros bienes de uso público;-5022794,000;0,000;157290,000;-5180084,000
19;OTROS ACTIVOS;2076302656,670;1939743291,410;2386356772,190;1629689175,890
1902;PLAN DE ACTIVOS PARA BENEFICIOS A LOS EMPLEADOS A LARGO PLAZO;0,000;0,000;0,000;0,000
190202;Recursos entregados en administración;0,000;0,000;0,000;0,000
1904;PLAN DE ACTIVOS PARA BENEFICIOS POSEMPLEO;2076302656,670;0,000;112347544,290;1963955112,380
190404;Encargos fiduciarios;2076302656,670;0,000;112347544,290;1963955112,380
1908;RECURSOS ENTREGADOS EN ADMINISTRACIÓN;0,000;1939743291,410;2274009227,900;-334265936,490
190801;En administración;0,000;587558592,850;580864006,060;6694586,790
190806;RECURSOS DEL REGIMEN SUBSIDIADO ADMINISTRADOS POR LA ADRES;0,000;1352184698,560;1693145221,840;-340960523,280
2;PASIVOS;-2292886700,803;5052244179,560;4758932169,910;-1999574691,153
23;PRÉSTAMOS POR PAGAR;-209611713,850;75833002,150;34702885,150;-168481596,850
2313;FINANCIAMIENTO INTERNO DE CORTO PLAZO;0,000;11700188,000;26911603,000;-15211415,000
231301;Préstamos banca comercial;0,000;11700188,000;26911603,000;-15211415,000
2314;FINANCIAMIENTO INTERNO DE LARGO PLAZO;-209611713,850;64132814,150;7791282,150;-153270181,850
231401;Préstamos banca comercial;-209611713,850;64132814,150;7791282,150;-153270181,850
24;CUENTAS POR PAGAR;-795512565,006;4206381442,260;4233078657,260;-822209780,006
2401;ADQUISICIÓN DE BIENES Y SERVICIOS NACIONALES;-218650874,360;3638606005,230;3519863311,800;-99908180,930
240101;Bienes y servicios;-75414455,000;77402521,000;57368462,000;-55380396,000
240102;Proyectos de inversión;-143236419,360;3561203484,230;3462494849,800;-44527784,930
2403;TRANSFERENCIAS POR PAGAR;0,000;129786096,000;129786096,000;0,000
240315;Otras transferencias;0,000;129786096,000;129786096,000;0,000
2407;RECURSOS A FAVOR DE TERCEROS;-197018292,766;190374131,150;353753600,460;-360397762,076
240719;Recaudos del porcentaje y sobretasa ambiental al impuesto predial;-4782920,996;33173929,000;32268228,000;-3877219,996
240720;Recaudos por clasificar;-140457102,380;82773638,000;155053696,000;-212737160,380
240722;Estampillas;-28798456,680;68941421,150;129299136,480;-89156172,010
240726;Rendimientos financieros;-22979812,710;5485143,000;3455774,980;-20950444,690
240790;Otros recursos a favor de terceros;0,000;0,000;33676765,000;-33676765,000
2424;DESCUENTOS DE NÓMINA;-981729,000;45714333,000;56747252,000;-12014648,000
242401;Aportes a fondos pensionales;0,000;6554499,000;8358111,000;-1803612,000
242402;Aportes a seguridad social en salud;0,000;6318099,000;8044111,000;-1726012,000
242405;Cooperativas;0,000;1878042,000;2372209,000;-494167,000
242407;Libranzas;-981729,000;30228813,000;37049556,000;-7802472,000
242412;Seguros;0,000;734880,000;923265,000;-188385,000
2436;RETENCIÓN EN LA FUENTE E IMPUESTO DE TIMBRE;-34805711,880;72455372,880;63982775,000;-26333114,000
243603;Honorarios;-1300000,000;5631902,000;12988823,000;-8656921,000
243605;Servicios;-9185953,430;9964097,430;2390997,000;-1612853,000
243608;Compras;-2210377,000;5735855,000;4136176,000;-610698,000
243615;Rentas de trabajo;-1874000,000;2756000,000;882000,000;0,000
243625;Impuesto a las ventas retenido;-5327831,450;7125122,450;17249933,000;-15452642,000
243626;Contratos de construcción;-14907550,000;41242396,000;26334846,000;0,000
2490;OTRAS CUENTAS POR PAGAR;-344055957,000;129445504,000;108945622,000;-323556075,000
249027;Viáticos y gastos de viaje;0,000;7807922,000;7807922,000;0,000
249034;Aportes a escuelas industriales, institutos técnicos y ESAP;0,000;2330200,000;2979800,000;-649600,000
249040;Saldos a favor de beneficiarios;-980077,000;0,000;0,000;-980077,000
249045;Multas y sanciones;-331767546,000;18681648,000;7324000,000;-320409898,000
249050;Aportes al ICBF y SENA;0,000;5427000,000;6943500,000;-1516500,000
249051;Servicios públicos;0,000;13308830,000;13308830,000;0,000
249054;Honorarios;-11308334,000;81889904,000;70581570,000;0,000
25;BENEFICIOS A LOS EMPLEADOS;-1278367539,947;362765735,150;476804870,500;-1392406675,297
2511;BENEFICIOS A LOS EMPLEADOS A CORTO PLAZO;-109307951,627;362765735,150;355403643,820;-101945860,297
251101;Nómina por pagar;0,003;176420881,870;204666658,540;-28245776,667
251102;Cesantías;-64636792,900;47096991,000;16671623,000;-34211424,900
251103;Intereses sobre cesantías;-4204086,730;5358903,000;3062436,000;-1907619,730
251104;Vacaciones;-17371225,000;23938614,000;10957376,000;-4389987,000
251105;Prima de vacaciones;-12058875,000;16831076,000;9162188,000;-4389987,000
251106;Prima de servicios;-9566089,000;7475098,000;5168077,000;-7259068,000
251107;Prima de navidad;0,000;229889,000;9040349,000;-8810460,000
251109;Bonificaciones;-1470883,000;24110582,000;23967940,000;-1328241,000
251110;Otras primas;0,000;246106,000;246106,000;0,000
251111;Aportes a riesgos laborales;0,000;1216100,000;1268500,000;-52400,000
251113;Remuneración por servicios técnicos;0,000;10200000,000;10200000,000;0,000
251118;Contratos de personal temporal;0,000;1708450,000;1708450,000;0,000
251122;Aportes a fondos pensionales - empleador;0,000;19114750,280;24293838,280;-5179088,000
251123;Aportes a seguridad social en salud - empleador;0,000;18371801,000;22040989,000;-3669188,000
251124;Aportes a cajas de compensación familiar;0,000;6195500,000;7922600,000;-1727100,000
251190;Otros beneficios a los empleados a corto plazo;0,000;4250993,000;5026513,000;-775520,000
2514;BENEFICIOS POSEMPLEO - PENSIONES;-1169059588,320;0,000;121401226,680;-1290460815,000
251414;Cálculo actuarial de cuotas partes de pensiones;-1169059588,320;0,000;121401226,680;-1290460815,000
29;OTROS PASIVOS;-9394882,000;407264000,000;14345757,000;383523361,000
2902;RECURSOS RECIBIDOS EN ADMINISTRACIÓN;-9394882,000;0,000;3463757,000;-12858639,000
290201;En administración;-9394882,000;0,000;3463757,000;-12858639,000
2917;RETENCIONES Y ANTICIPOS DE IMPUESTOS;0,000;407264000,000;10882000,000;396382000,000
291704;Retención impuesto de industria y comercio - ICA;0,000;407264000,000;10882000,000;396382000,000
3;PATRIMONIO;-26313607695,726;5627318117,230;5792970890,700;-26479260469,196
31;PATRIMONIO DE LAS ENTIDADES DE GOBIERNO;-26313607695,726;5627318117,230;5792970890,700;-26479260469,196
3105;CAPITAL FISCAL;-19936755122,000;0,000;0,000;-19936755122,000
310506;Capital Fiscal;-19936755122,000;0,000;0,000;-19936755122,000
3109;RESULTADOS DE EJERCICIOS ANTERIORES;-990284494,950;1034980,540;5787004603,760;-6776254118,170
310901;Utilidades o excedentes acumulados;-2540716503,720;1034980,540;5787004603,760;-8326686126,940
310902;Pérdidas o déficits acumulados;1550432008,770;0,000;0,000;1550432008,770
3110;RESULTADO DEL EJERCICIO;-5386568078,776;5392534365,720;5966286,940;0,004
311001;Utilidad o excedente del ejercicio;-10818222549,633;5390068712,520;3500633,740;-5431654470,853
311002;Pérdida o déficit del ejercicio;5431654470,857;2465653,200;2465653,200;5431654470,857
3151;GANANCIAS O PÉRDIDAS POR PLANES DE BENEFICIOS A LOS EMPLEADOS;0,000;233748770,970;0,000;233748770,970
315101;Ganancias o pérdidas actuariales por planes de beneficios posempleo;0,000;233748770,970;0,000;233748770,970
4;INGRESOS;0,000;940964443,140;6419087743,040;-5478123299,900
41;INGRESOS FISCALES;0,000;65644533,710;1328813874,500;-1263169340,790
4105;IMPUESTOS;0,000;10954000,000;1152987879,500;-1142033879,500
410507;Impuesto predial unificado;0,000;0,000;202123692,500;-202123692,500
410508;Impuesto de industria y comercio;0,000;10954000,000;822223059,000;-811269059,000
410519;Impuesto de delineación urbana, estudios y aprobación de planos;0,000;0,000;2934379,000;-2934379,000
410521;Impuesto de avisos, tableros y vallas;0,000;0,000;17009000,000;-17009000,000
410533;Impuesto sobre vehículos automotores;0,000;0,000;1922060,000;-1922060,000
410535;Sobretasa a la gasolina;0,000;0,000;35685000,000;-35685000,000
410545;Impuesto sobre el servicio de alumbrado público;0,000;0,000;29451168,000;-29451168,000
410558;Impuesto a publicidad exterior visual;0,000;0,000;58520,000;-58520,000
410560;Impuesto de transporte de hidrocarburos;0,000;0,000;98366,000;-98366,000
410562;Sobretasa bomberil;0,000;0,000;41482635,000;-41482635,000
4110;CONTRIBUCIONES, TASAS E INGRESOS NO TRIBUTARIOS;-0,000;13631533,960;175825995,000;-162194461,040
411002;Multas;-0,000;0,000;1080664,000;-1080664,000
411027;Estampillas;0,000;13631533,960;106586432,000;-92954898,040
411046;Licencias;0,000;0,000;2321783,000;-2321783,000
411061;Contribuciones;0,000;0,000;65837116,000;-65837116,000
4195;DEVOLUCIONES Y DESCUENTOS (DB);-0,000;41058999,750;0,000;41058999,750
419510;Impuesto predial unificado;-0,000;34995274,360;0,000;34995274,360
419511;Impuesto de industria y comercio;0,000;4517609,000;0,000;4517609,000
419518;Impuesto de avisos, tableros y vallas;0,000;354400,000;0,000;354400,000
419548;Sobretasa bomberil;-0,000;1191716,390;0,000;1191716,390
43;VENTA DE SERVICIOS;0,000;0,000;164064028,000;-164064028,000
4321;SERVICIO DE ACUEDUCTO;0,000;0,000;54729598,000;-54729598,000
432109;Distribución;0,000;0,000;54729598,000;-54729598,000
4322;SERVICIO DE ALCANTARILLADO;0,000;0,000;22056730,000;-22056730,000
432208;Recolección y transporte;0,000;0,000;22056730,000;-22056730,000
4323;SERVICIO DE ASEO;0,000;0,000;87277700,000;-87277700,000
432307;Recolección domiciliaria;0,000;0,000;87277700,000;-87277700,000
44;TRANSFERENCIAS Y SUBVENCIONES;0,000;875319909,430;4826877952,040;-3951558042,610
4408;SISTEMA GENERAL DE PARTICIPACIONES;0,000;716854254,000;2433399818,400;-1716545564,400
440817;Participación para salud;0,000;540289142,800;1258863912,800;-718574770,000
440818;Participación para educación;0,000;0,000;149685317,200;-149685317,200
440819;Participación para propósito general;0,000;176565110,600;826159602,800;-649594492,200
440821;Programas de alimentación escolar;0,000;0,600;9365565,800;-9365565,200
440824;Participación para agua potable y saneamiento básico;0,000;0,000;189325419,800;-189325419,800
4413;SISTEMA GENERAL DE REGALÍAS;0,000;0,000;119821027,000;-119821027,000
441304;Para proyectos de compensación regional;0,000;0,000;101004312,000;-101004312,000
441305;Para ahorro pensional territorial;0,000;0,000;18816715,000;-18816715,000
4421;SISTEMA GENERAL DE SEGURIDAD SOCIAL EN SALUD;0,000;158465655,430;1523902941,970;-1365437286,540
442104;Recursos para la financiación del Sistema General de Seguridad Social en Salud;0,000;158465655,430;1523902941,970;-1365437286,540
4428;OTRAS TRANSFERENCIAS;0,000;0,000;749754164,670;-749754164,670
442802;Para proyectos de inversión;0,000;0,000;618925159,000;-618925159,000
442803;Para gastos de funcionamiento;0,000;0,000;30848,000;-30848,000
442804;Para programas de salud;0,000;0,000;130798157,670;-130798157,670
47;OPERACIONES INTERINSTITUCIONALES;0,000;0,000;81699430,000;-81699430,000
4705;FONDOS RECIBIDOS;0,000;0,000;81699430,000;-81699430,000
470508;Funcionamiento;0,000;0,000;81699430,000;-81699430,000
48;OTROS INGRESOS;0,000;0,000;17632458,500;-17632458,500
4802;FINANCIEROS;0,000;0,000;5334682,350;-5334682,350
480201;Intereses sobre depósitos en instituciones financieras;0,000;0,000;5327402,300;-5327402,300
480232;Rendimientos sobre recursos entregados en administración;0,000;0,000;7280,050;-7280,050
4808;INGRESOS DIVERSOS;0,000;0,000;12297776,150;-12297776,150
480817;Arrendamiento operativo;0,000;0,000;12014731,000;-12014731,000
480826;Recuperaciones;0,000;0,000;283045,150;-283045,150
5;GASTOS;0,000;8393573810,090;51372356,900;8342201453,190
51;DE ADMINISTRACIÓN Y OPERACIÓN;0,000;460846406,470;34881570,000;425964836,470
5101;SUELDOS Y SALARIOS;0,000;209674206,000;0,000;209674206,000
510101;Sueldos;0,000;185125634,000;0,000;185125634,000
510119;Bonificaciones;0,000;20423339,000;0,000;20423339,000
510160;Subsidio de alimentación;0,000;4125233,000;0,000;4125233,000
5102;CONTRIBUCIONES IMPUTADAS;0,000;156549,280;0,000;156549,280
510290;Otras contribuciones imputadas;0,000;156549,280;0,000;156549,280
5103;CONTRIBUCIONES EFECTIVAS;0,000;51412440,000;0,000;51412440,000
510302;Aportes a cajas de compensación familiar;0,000;7289600,000;0,000;7289600,000
510303;Cotizaciones a seguridad social en salud;0,000;20696970,000;0,000;20696970,000
510305;Cotizaciones a riesgos laborales;0,000;1185300,000;0,000;1185300,000
510306;Cotizaciones a entidades administradoras del régimen de prima media;0,000;17953299,000;0,000;17953299,000
510307;Cotizaciones a entidades administradoras del régimen de ahorro individual;0,000;4287271,000;0,000;4287271,000
5104;APORTES SOBRE LA NÓMINA;0,000;9125900,000;0,000;9125900,000
510401;Aportes al ICBF;0,000;5469700,000;0,000;5469700,000
510402;Aportes al SENA;0,000;915200,000;0,000;915200,000
510403;Aportes a la ESAP;0,000;915200,000;0,000;915200,000
510404;Aportes a escuelas industriales e institutos técnicos;0,000;1825800,000;0,000;1825800,000
5107;PRESTACIONES SOCIALES;0,000;50369141,000;0,000;50369141,000
510701;Vacaciones;0,000;10957376,000;0,000;10957376,000
510702;Cesantías;0,000;9188008,000;0,000;9188008,000
510703;Intereses a las cesantías;0,000;3062436,000;0,000;3062436,000
510704;Prima de vacaciones;0,000;9162188,000;0,000;9162188,000
510705;Prima de navidad;0,000;9040349,000;0,000;9040349,000
510706;Prima de servicios;0,000;5168077,000;0,000;5168077,000
510707;Bonificación especial de recreación;0,000;3790707,000;0,000;3790707,000
5108;GASTOS DE PERSONAL DIVERSOS;0,000;52889492,000;34881570,000;18007922,000
510801;Remuneración por servicios técnicos;0,000;10200000,000;0,000;10200000,000
510802;Honorarios;0,000;34881570,000;34881570,000;0,000
510810;Viáticos;0,000;7807922,000;0,000;7807922,000
5111;GENERALES;0,000;87170731,190;0,000;87170731,190
511117;Servicios públicos;0,000;13308830,000;0,000;13308830,000
511123;Comunicaciones y transporte;0,000;2335287,190;0,000;2335287,190
511179;Honorarios;0,000;70581570,000;0,000;70581570,000
511190;Otros gastos generales;0,000;945044,000;0,000;945044,000
5120;IMPUESTOS, CONTRIBUCIONES Y TASAS;0,000;47947,000;0,000;47947,000
512024;Gravamen a los movimientos financieros;0,000;47947,000;0,000;47947,000
53;DETERIORO, DEPRECIACIONES, AMORTIZACIONES Y PROVISIONES;0,000;462419745,300;16486875,900;445932869,400
5360;DEPRECIACIÓN DE PROPIEDADES, PLANTA Y EQUIPO;0,000;147274412,850;16486875,900;130787536,950
536001;Edificaciones;0,000;27404685,300;0,000;27404685,300
536004;Maquinaria y equipo;-0,000;16486875,900;16486875,900;0,000
536006;Muebles, enseres y equipo de oficina;-0,000;9393648,300;0,000;9393648,300
536007;Equipos de comunicación y computación;0,000;26397403,050;0,000;26397403,050
536008;Equipos de transporte, tracción y elevación;0,000;67591800,300;0,000;67591800,300
5364;DEPRECIACIÓN DE BIENES DE USO PÚBLICO;0,000;315145332,450;0,000;315145332,450
536401;Red carretera;0,000;50000000,100;0,000;50000000,100
536402;Plazas públicas;0,000;4454524,950;0,000;4454524,950
536403;Parques recreacionales;0,000;260533517,400;0,000;260533517,400
536490;Otros bienes de uso público;0,000;157290,000;0,000;157290,000
54;TRANSFERENCIAS Y SUBVENCIONES;0,000;129786096,000;0,000;129786096,000
5423;OTRAS TRANSFERENCIAS;0,000;129786096,000;0,000;129786096,000
542303;Para gastos de funcionamiento;0,000;129786096,000;0,000;129786096,000
55;GASTO PÚBLICO SOCIAL;-0,000;3453559562,610;0,000;3453559562,610
5501;EDUCACIÓN;0,000;39758975,000;0,000;39758975,000
550106;Asignación de bienes y servicios;0,000;39758975,000;0,000;39758975,000
5502;SALUD;0,000;1709566221,740;0,000;1709566221,740
550206;Asignación de bienes y servicios;0,000;1709566221,740;0,000;1709566221,740
5505;RECREACIÓN Y DEPORTE;0,000;11200000,000;0,000;11200000,000
550506;Asignación de bienes y servicios;0,000;11200000,000;0,000;11200000,000
5506;CULTURA;0,000;8400000,000;0,000;8400000,000
550606;Asignación de bienes y servicios;0,000;8400000,000;0,000;8400000,000
5507;DESARROLLO COMUNITARIO Y BIENESTAR SOCIAL;-0,000;1573192748,870;0,000;1573192748,870
550706;Asignación de bienes y servicios;-0,000;1573192748,870;0,000;1573192748,870
5508;MEDIO AMBIENTE;0,000;5400000,000;0,000;5400000,000
550801;Actividades de conservación;0,000;5400000,000;0,000;5400000,000
5550;SUBSIDIOS ASIGNADOS;0,000;106041617,000;0,000;106041617,000
555009;Servicio de acueducto;0,000;35513022,000;0,000;35513022,000
555010;Servicio de alcantarillado;0,000;14490415,000;0,000;14490415,000
555011;Servicio de aseo;0,000;56038180,000;0,000;56038180,000
58;OTROS GASTOS;-0,000;15890135,630;3911,000;15886224,630
5802;COMISIONES;0,000;769708,430;0,000;769708,430
580240;Comisiones servicios financieros;0,000;769708,430;0,000;769708,430
5803;AJUSTE POR DIFERENCIA EN CAMBIO;-0,000;0,000;0,000;-0,000
580343;Financiamiento interno de largo plazo en préstamos por pagar;-0,000;0,000;0,000;-0,000
5804;FINANCIEROS;-0,000;7796427,200;3911,000;7792516,200
580435;Costo efectivo de préstamos por pagar - Financiamiento interno de largo plazo;-0,000;7791282,150;0,000;7791282,150
580490;Otros gastos financieros;0,000;5145,050;3911,000;1234,050
5890;GASTOS DIVERSOS;0,000;7324000,000;0,000;7324000,000
589025;Multas y sanciones;0,000;7324000,000;0,000;7324000,000
59;CIERRE DE INGRESOS, GASTOS Y COSTOS;0,000;0,000;0,000;0,000
5905;CIERRE DE INGRESOS, GASTOS Y COSTOS;0,000;0,000;0,000;0,000
590501;Cierre de ingresos, gastos y costos;0,000;0,000;0,000;0,000
6;COSTOS DE VENTAS;0,000;87173152,540;0,000;87173152,540
63;COSTO DE VENTAS DE SERVICIOS;0,000;87173152,540;0,000;87173152,540
6360;SERVICIOS PÚBLICOS;0,000;87173152,540;0,000;87173152,540
636002;Acueducto;0,000;18340419,000;0,000;18340419,000
636003;Alcantarillado;0,000;14725477,000;0,000;14725477,000
636004;Aseo;0,000;54107256,540;0,000;54107256,540
7;COSTOS DE TRANSFORMACIÓN;0,000;174346305,080;174346305,080;0,000
75;SERVICIOS PÚBLICOS;0,000;174346305,080;174346305,080;0,000
7502;ACUEDUCTO;0,000;36680838,000;36680838,000;0,000
750203;Sueldos y salarios;0,000;13714668,000;13714668,000;0,000
750205;Contribuciones efectivas;0,000;1773372,000;1773372,000;0,000
750206;Aportes sobre la nómina;0,000;356400,000;356400,000;0,000
750207;Depreciación y amortización;0,000;95979,000;95979,000;0,000
750210;Gastos de personal diversos;0,000;2400000,000;2400000,000;0,000
750295;Traslado de costos (Cr);0,000;18340419,000;18340419,000;0,000
7503;ALCANTARILLADO;0,000;29450954,000;29450954,000;0,000
750303;Sueldos y salarios;0,000;6845461,000;6845461,000;0,000
750305;Contribuciones efectivas;0,000;795336,000;795336,000;0,000
750306;Aportes sobre la nómina;0,000;159000,000;159000,000;0,000
750308;Impuestos;0,000;6925680,000;6925680,000;0,000
750395;Traslado de costos (Cr);0,000;14725477,000;14725477,000;0,000
7504;ASEO;0,000;108214513,080;108214513,080;0,000
750401;Materiales;0,000;9472660,000;9472660,000;0,000
750402;Generales;0,000;10225800,000;10225800,000;0,000
750403;Sueldos y salarios;0,000;7365790,540;7365790,540;0,000
750405;Contribuciones efectivas;0,000;1388230,000;1388230,000;0,000
750406;Aportes sobre la nómina;0,000;278300,000;278300,000;0,000
750407;Depreciación y amortización;0,000;9816666,000;9816666,000;0,000
750408;Impuestos;0,000;13851360,000;13851360,000;0,000
750410;Gastos de personal diversos;0,000;1708450,000;1708450,000;0,000
750495;Traslado de costos (Cr);0,000;54107256,540;54107256,540;0,000
