CODIGO;CUENTA;SALDO ANTERIOR;DEBITO;CREDITO;SALDO FINAL
41;INGRESOS FISCALES;-35596602,000;13199601,000;1933908937,176;-1956305938,176
4105;IMPUESTOS;-21759221,000;9386000,000;1925003852,176;-1937377073,176
4110;CONTRIBUCIONES, TASAS E INGRESOS NO TRIBUTARIOS;-13837381,000;2708824,000;8905085,000;-20033642,000
4195;DEVOLUCIONES Y DESCUENTOS (DB);0,000;1104777,000;0,000;1104777,000
43;VENTA DE SERVICIOS;-8929579,000;0,000;7073287,000;-16002866,000
4321;SERVICIO DE ACUEDUCTO;-3401478,000;0,000;2767477,000;-6168955,000
4322;SERVICIO DE ALCANTARILLADO;-1031209,000;0,000;677584,000;-1708793,000
4323;SERVICIO DE ASEO;-4496892,000;0,000;3628226,000;-8125118,000
44;TRANSFERENCIAS Y SUBVENCIONES;-1029589388,720;0,000;1041034593,870;-2070623982,590
4408;SISTEMA GENERAL DE PARTICIPACIONES;-821828070,000;0,000;821828070,000;-1643656140,000
4413;SISTEMA GENERAL DE REGALÍAS;-191575215,720;0,000;212324391,870;-403899607,590
4421;SISTEMA GENERAL DE SEGURIDAD SOCIAL EN SALUD;-16186103,000;0,000;6882132,000;-23068235,000
48;OTROS INGRESOS;-10776487,750;0,000;8533938,100;-19310425,850
4802;FINANCIEROS;-10776487,750;0,000;8533938,100;-19310425,850
5;GASTOS;393187217,400;427780370,790;0,000;820967588,190
51;DE ADMINISTRACIÓN Y OPERACIÓN;153721780,430;273776171,000;0,000;427497951,430
5101;SUELDOS Y SALARIOS;80546014,667;89625839,000;0,000;170171853,667
5103;CONTRIBUCIONES EFECTIVAS;23065460,000;26245427,000;0,000;49310887,000
5104;APORTES SOBRE LA NÓMINA;4308500,000;4696500,000;0,000;9005000,000
5107;PRESTACIONES SOCIALES;29430283,000;70223162,000;0,000;99653445,000
5108;GASTOS DE PERSONAL DIVERSOS;6446600,000;38635800,000;0,000;45082400,000
5111;GENERALES;10152026,333;44348859,000;0,000;54500885,333
5120;IMPUESTOS, CONTRIBUCIONES Y TASAS;-227103,570;584,000;0,000;-226519,570
55;GASTO PÚBLICO SOCIAL;239215596,000;153763878,000;0,000;392979474,000
5501;EDUCACIÓN;0,000;40009595,500;0,000;40009595,500
5502;SALUD;91816666,000;33443244,000;0,000;125259910,000
5503;AGUA POTABLE Y SANEAMIENTO BÁSICO;0,000;25316244,500;0,000;25316244,500
5506;CULTURA;0,000;20000000,000;0,000;20000000,000
5507;DESARROLLO COMUNITARIO Y BIENESTAR SOCIAL;147398930,000;34994794,000;0,000;182393724,000
58;OTROS GASTOS;249840,970;240321,790;0,000;490162,760
5802;COMISIONES;249840,970;240321,790;0,000;490162,760
7;COSTOS DE TRANSFORMACIÓN;0,000;10200780,000;10200780,000;0,000
75;SERVICIOS PÚBLICOS;0,000;10200780,000;10200780,000;0,000
7502;ACUEDUCTO;0,000;10200780,000;10200780,000;0,000
7503;ALCANTARILLADO;0,000;0,000;0,000;0,000
9;CUENTAS DE ORDEN ACREEDORAS;0,000;25220102,000;25220102,000;0,000
91;PASIVOS CONTINGENTES;4865855887,210;0,000;0,000;4865855887,210
9120;LITIGIOS Y MECANISMOS ALTERNATIVOS DE SOLUCIÓN DE CONFLICTOS;4865855887,210;0,000;0,000;4865855887,210
93;ACREEDORAS DE CONTROL;-590120995,000;0,000;25220102,000;-615341097,000
9390;OTRAS CUENTAS ACREEDORAS DE CONTROL;-590120995,000;0,000;25220102,000;-615341097,000
99;ACREEDORAS POR CONTRA (DB);-4275734892,210;25220102,000;0,000;-4250514790,210
9905;PASIVOS CONTINGENTES POR CONTRA (DB);-4865855887,210;0,000;0,000;-4865855887,210
9915;ACREEDORAS DE CONTROL POR CONTRA (DB);590120995,000;25220102,000;0,000;615341097,000
