CODIGO;CUENTA;SALDO ANTERIOR;DEBITO;CREDITO;SALDO FINAL
168507001;EQUIPOS DE COMUNICACIÓN Y COMPUTACIÓN;-8168330,000;0,000;281666,000;-8449996,000
168508;Equipos de transporte, tracción y elevación;-216092712,000;0,000;3272222,000;-219364934,000
168508001;EQUIPOS DE TRANSPORTE TRACCIÓN Y ELEVACIÓN;-216092712,000;0,000;3272222,000;-219364934,000
2;PASIVOS;-53303133,151;44481376,240;33595630,020;-42417386,931
24;CUENTAS POR PAGAR;-40466217,150;34967348,240;23367622,020;-28866490,930
2401;ADQUISICIÓN DE BIENES Y SERVICIOS NACIONALES;-15041157,400;26809926,420;19333291,020;-7564522,000
240101;Bienes y servicios;-10564522,000;6925680,000;6925680,000;-10564522,000
240101001;BIENES Y SERVICIOS;-10564522,000;6925680,000;6925680,000;-10564522,000
240102;Proyectos de inversión;-4476635,400;19884246,420;12407611,020;3000000,000
240102001;PROYECTOS DE INVERSIÓN;-4476635,400;19884246,420;12407611,020;3000000,000
2407;RECURSOS A FAVOR DE TERCEROS;-22382252,750;5598423,340;1475333,000;-18259162,410
240720;Recaudos por clasificar;-17846485,000;4175200,000;52110,000;-13723395,000
240720001;RECAUDOS POR CLASIFICAR;-17846485,000;4175200,000;52110,000;-13723395,000
240722;Estampillas;-4535767,750;1423223,340;1423223,000;-4535767,410
240722001;ESTAMPILLAS TURISMO 91%;-956082,930;380575,240;380575,000;-956082,690
240722005;ESTAMPILLAS PROUNILLANOS;-236074,840;0,000;0,000;-236074,840
240722010;ADULTO MAYOR 4%;516820,860;761150,480;761150,000;516821,340
240722011;RETENCION CULTURA 1%;-862265,840;190287,620;190288,000;-862266,220
240722012;RECAUDO INDUSTRIA Y COMERCIO;-2998165,000;91210,000;91210,000;-2998165,000
2424;DESCUENTOS DE NÓMINA;-2028061,000;1832514,000;1511891,000;-1707438,000
242401;Aportes a fondos pensionales;-227280,000;227280,000;227280,000;-227280,000
242401001;APORTES A FONDOS PENSIONALES;-227280,000;227280,000;227280,000;-227280,000
242402;Aportes a seguridad social en salud;-227280,000;227280,000;227280,000;-227280,000
242402001;APORTES A SEGURIDAD SOCIAL EN SALUD;-227280,000;227280,000;227280,000;-227280,000
242405;Cooperativas;-76160,000;76160,000;76160,000;-76160,000
242405001;COOPERATIVAS;-76160,000;76160,000;76160,000;-76160,000
242407;Libranzas;-1453724,000;1258177,000;937554,000;-1133101,000
242407001;LIBRANZAS;-1453724,000;1258177,000;937554,000;-1133101,000
242412;Seguros;-43617,000;43617,000;43617,000;-43617,000
242412001;SEGUROS;-43617,000;43617,000;43617,000;-43617,000
2425;;-320623,000;0,000;320623,000;-641246,000
242535;;-320623,000;0,000;320623,000;-641246,000
24253501;;-320623,000;0,000;320623,000;-641246,000
2436;RETENCIÓN EN LA FUENTE E IMPUESTO DE TIMBRE;-408823,000;441184,480;441184,000;-408822,520
243603;Honorarios;-225000,000;0,000;0,000;-225000,000
243603001;HONORARIOS DEL 10;-225000,000;0,000;0,000;-225000,000
243605;Servicios;-183823,000;369335,480;369335,000;-183822,520
243605001;SERVICIOS GENERALES DECLARANTES 4;-183823,000;306310,480;306310,000;-183822,520
243605004;GENERALES DEL 2 5;0,000;63025,000;63025,000;0,000
243625;Impuesto a las ventas retenido;0,000;71849,000;71849,000;0,000
243625001;IMPUESTO A LAS VENTAS RETENIDO PENDIENTE DE CONSIGNAR;0,000;71849,000;71849,000;0,000
2490;OTRAS CUENTAS POR PAGAR;-285300,000;285300,000;285300,000;-285300,000
249034;Aportes a escuelas industriales, institutos técnicos y ESAP;-85800,000;85800,000;85800,000;-85800,000
249034001;APORTES A ESCUELAS INDUSTRIALES INSTITUTOS TÉCNICOS Y ESAP;-85800,000;85800,000;85800,000;-85800,000
249050;Aportes al ICBF y SENA;-199500,000;199500,000;199500,000;-199500,000
249050001;APORTES AL ICBF Y SENA;-199500,000;199500,000;199500,000;-199500,000
25;BENEFICIOS A LOS EMPLEADOS;-12836916,001;9514028,000;10228008,000;-13550896,001
2505;;320623,000;320623,000;0,000;641246,000
250501;;320623,000;320623,000;0,000;641246,000
25050101;;320623,000;320623,000;0,000;641246,000
2511;BENEFICIOS A LOS EMPLEADOS A CORTO PLAZO;-13157539,001;9193405,000;10228008,000;-14192142,001
251101;Nómina por pagar;-4374053,998;5361369,000;8653875,000;-7666559,998
251101001;NÓMINA POR PAGAR 888 NICSP;-4374053,998;5361369,000;8653875,000;-7666559,998
251102;Cesantías;-6731078,000;151393,000;151393,000;-6731078,000
251102001;CESANTÍAS;-6731078,000;151393,000;151393,000;-6731078,000
251103;Intereses sobre cesantías;-915983,000;2019,000;0,000;-913964,000
251103001;INTERESES SOBRE CESANTÍAS;-915983,000;2019,000;0,000;-913964,000
251104;Vacaciones;0,000;731607,000;0,000;731607,000
251104001;VACACIONES;0,000;731607,000;0,000;731607,000
251105;Prima de vacaciones;0,000;548705,000;0,000;548705,000
251105001;PRIMA DE VACACIONES;0,000;548705,000;0,000;548705,000
251106;Prima de servicios;-2869081,000;384094,000;0,000;-2484987,000
251106001;PRIMA DE SERVICIOS;-2869081,000;384094,000;0,000;-2484987,000
251107;Prima de navidad;0,000;150004,000;0,000;150004,000
251107001;PRIMA DE NAVIDAD;0,000;150004,000;0,000;150004,000
251109;Bonificaciones;2840997,000;127074,000;0,000;2968071,000
251109001;BONIFICACIONES;2840997,000;127074,000;0,000;2968071,000
251111;Aportes a riesgos laborales;-29900,000;29900,000;29900,000;-29900,000
251111001;APORTES A RIESGOS LABORALES;-29900,000;29900,000;29900,000;-29900,000
251122;Aportes a fondos pensionales - empleador;-682020,000;682020,000;682020,000;-682020,000
251122001;APORTES A FONDOS PENSIONALES - EMPLEADOR;-682020,000;682020,000;682020,000;-682020,000
251123;Aportes a seguridad social en salud - empleador;-483220,000;483220,000;483220,000;-483220,000
251123001;APORTES A SEGURIDAD SOCIAL EN SALUD - EMPLEADOR;-483220,000;483220,000;483220,000;-483220,000
251124;Aportes a cajas de compensación familiar;-227600,000;227600,000;227600,000;-227600,000
251124001;APORTES A CAJAS DE COMPENSACIÓN FAMILIAR;-227600,000;227600,000;227600,000;-227600,000
251190;Otros beneficios a los empleados a corto plazo;314399,997;314400,000;0,000;628799,997
251190001;OTROS BENEFICIOS A LOS EMPLEADOS A CORTO PLAZO;314399,997;314400,000;0,000;628799,997
3;PATRIMONIO;-1304816077,322;0,000;0,000;-1304816077,322
31;PATRIMONIO DE LAS ENTIDADES DE GOBIERNO;-1304816077,322;0,000;0,000;-1304816077,322
3105;CAPITAL FISCAL;-791686527,130;0,000;0,000;-791686527,130
310506;Capital Fiscal;-791686527,130;0,000;0,000;-791686527,130
310506001;CAPITAL FISCAL;-791686527,130;0,000;0,000;-791686527,130
3109;RESULTADOS DE EJERCICIOS ANTERIORES;-420317964,010;0,000;0,000;-420317964,010
310901;Utilidades o excedentes acumulados;-421716256,960;0,000;0,000;-421716256,960
310901001;EXCEDENTE ACUMULADO;-421716256,960;0,000;0,000;-421716256,960
310902;Pérdidas o déficits acumulados;1398292,950;0,000;0,000;1398292,950
310902001;DÉFICIT ACUMULADO;1398292,950;0,000;0,000;1398292,950
3110;RESULTADO DEL EJERCICIO;-92811586,182;0,000;0,000;-92811586,182
311001;Utilidad o excedente del ejercicio;-105007469,851;0,000;0,000;-105007469,851
311001001;EXCEDENTE DEL EJERCICIO;-105007469,851;0,000;0,000;-105007469,851
311002;Pérdida o déficit del ejercicio;12195883,669;0,000;0,000;12195883,669
311002001;DÉFICIT DEL EJERCICIO;12195883,669;0,000;0,000;12195883,669
4;INGRESOS;-245629932,000;0,000;26522,920;-245656454,920
43;VENTA DE SERVICIOS;-245377328,000;0,000;0,000;-245377328,000
4321;SERVICIO DE ACUEDUCTO;-81819898,000;0,000;0,000;-81819898,000
432109;Distribución;-81819898,000;0,000;0,000;-81819898,000
432109001;DISTRIBUCI;-81819898,000;0,000;0,000;-81819898,000
4322;SERVICIO DE ALCANTARILLADO;-32928730,000;0,000;0,000;-32928730,000
432208;Recolección y transporte;-32928730,000;0,000;0,000;-32928730,000
432208001;RECOLECCIÓN Y TRANSPORTE;-32928730,000;0,000;0,000;-32928730,000
4323;SERVICIO DE ASEO;-130628700,000;0,000;0,000;-130628700,000
432307;Recolección domiciliaria;-130628700,000;0,000;0,000;-130628700,000
432307001;RECOLECCIÓN DOMICILIARIA;-130628700,000;0,000;0,000;-130628700,000
48;OTROS INGRESOS;-252604,000;0,000;26522,920;-279126,920
4802;FINANCIEROS;-90921,000;0,000;23852,000;-114773,000
480201;Intereses sobre depósitos en instituciones financieras;-90921,000;0,000;23852,000;-114773,000
480201001;INTERESES SOBRE DEPÓSITOS EN INSTITUCIONES FINANCIERAS;-90921,000;0,000;23852,000;-114773,000
4808;INGRESOS DIVERSOS;-161683,000;0,000;2670,920;-164353,920
480826;Recuperaciones;-161683,000;0,000;2670,920;-164353,920
480826001;RECUPERACIONES;-161683,000;0,000;2670,920;-164353,920
5;GASTOS;1489168,000;301713,000;0,000;1790881,000
51;DE ADMINISTRACIÓN Y OPERACIÓN;80838,000;20047,000;0,000;100885,000
5120;IMPUESTOS, CONTRIBUCIONES Y TASAS;80838,000;20047,000;0,000;100885,000
512017;Intereses de mora;5200,000;0,000;0,000;5200,000
512017001;INTERESES DE MORA;5200,000;0,000;0,000;5200,000
512024;Gravamen a los movimientos financieros;75638,000;20047,000;0,000;95685,000
512024001;GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS;75638,000;20047,000;0,000;95685,000
53;DETERIORO, DEPRECIACIONES, AMORTIZACIONES Y PROVISIONES;1408330,000;281666,000;0,000;1689996,000
5360;DEPRECIACIÓN DE PROPIEDADES, PLANTA Y EQUIPO;1408330,000;281666,000;0,000;1689996,000
536007;Equipos de comunicación y computación;1408330,000;281666,000;0,000;1689996,000
536007001;EQUIPOS DE COMUNICACIÓN Y COMPUTACIÓN;1408330,000;281666,000;0,000;1689996,000
6;COSTOS DE VENTAS;147790196,194;33150814,020;0,000;180941010,214
63;COSTO DE VENTAS DE SERVICIOS;147790196,194;33150814,020;0,000;180941010,214
6360;SERVICIOS PÚBLICOS;147790196,194;33150814,020;0,000;180941010,214
636002;Acueducto;33909913,000;6557737,000;0,000;40467650,000
636002001;ACUEDUCTO;33909913,000;6557737,000;0,000;40467650,000
636003;Alcantarillado;18022169,000;2439891,000;0,000;20462060,000
636003001;ALCANTARILLADO;18022169,000;2439891,000;0,000;20462060,000
636004;Aseo;95858114,194;24153186,020;0,000;120011300,214
636004001;ASEO;95858114,194;24153186,020;0,000;120011300,214
7;COSTOS DE TRANSFORMACIÓN;-0,000;66301628,040;66301628,040;-0,000
75;SERVICIOS PÚBLICOS;-0,000;66301628,040;66301628,040;-0,000
7502;ACUEDUCTO;-0,001;13115474,000;13115474,000;-0,001
750203;Sueldos y salarios;0,000;3779220,000;3779220,000;0,000
750203001;SUELDOS Y SALARIOS;0,000;3779220,000;3779220,000;0,000
750205;Contribuciones efectivas;0,000;496524,000;496524,000;0,000
750205002;COTIZACIONES SEGURIDAD SOCIAL PENSION;0,000;283362,000;283362,000;0,000
750205003;COTIZACIONES SEGURIDAD SOCIAL SALUD;0,000;200762,000;200762,000;0,000
750205004;APORTES A RIESGOS PROFESIONALES;0,000;12400,000;12400,000;0,000
750207;Depreciación y amortización;0,000;31993,000;31993,000;0,000
750207001;DEPRECIACIÓN Y AMORTIZACIÓN;0,000;31993,000;31993,000;0,000
750210;Gastos de personal diversos;0,000;2250000,000;2250000,000;0,000
750210001;DOTACIÓN Y SUMINISTRO A TRABAJADORES;0,000;2250000,000;2250000,000;0,000
750295;Traslado de costos (Cr);-0,001;6557737,000;6557737,000;-0,001
750295001;TRASLADO DE COSTOS (CR);-0,001;6557737,000;6557737,000;-0,001
7503;ALCANTARILLADO;0,001;4879782,000;4879782,000;0,001
750303;Sueldos y salarios;0,000;1704279,000;1704279,000;0,000
750303001;SUELDOS Y SALARIOS;0,000;1704279,000;1704279,000;0,000
750305;Contribuciones efectivas;0,000;450312,000;450312,000;0,000
750305001;CAJAS DE COMPENSACION;0,000;227600,000;227600,000;0,000
750305002;COTIZACIONES SEGURIDAD SOCIAL PENSION;0,000;127056,000;127056,000;0,000
750305003;COTIZACIONES SEGURIDAD SOCIAL SALUD;0,000;90056,000;90056,000;0,000
750305004;APORTES A RIESGOS PROFESIONALES;0,000;5600,000;5600,000;0,000
750306;Aportes sobre la nómina;0,000;285300,000;285300,000;0,000
750306001;APORTES ICBF;0,000;170800,000;170800,000;0,000
750306002;APORTES SENA;0,000;28700,000;28700,000;0,000
750306003;ESAP;0,000;28700,000;28700,000;0,000
750306004;ESCUELAS INDUSTRIALES E INSTITUTOS TECNICOS;0,000;57100,000;57100,000;0,000
750395;Traslado de costos (Cr);0,001;2439891,000;2439891,000;0,001
750395001;TRASLADO DE COSTOS (CR);0,001;2439891,000;2439891,000;0,001
7504;ASEO;-0,000;48306372,040;48306372,040;-0,000
750401;Materiales;0,000;0,000;0,000;0,000
750401001;MATERIALES;0,000;0,000;0,000;0,000
750402;Generales;0,000;7757611,020;7757611,020;0,000
750402001;MANTEMINIENTO;0,000;7757611,020;7757611,020;0,000
750403;Sueldos y salarios;-0,000;3321769,000;3321769,000;-0,000
750403001;SUELDOS Y SALARIOS;-0,000;3170376,000;3170376,000;-0,000
750403004;CESANTIAS;0,000;151393,000;151393,000;0,000
750405;Contribuciones efectivas;0,000;475904,000;475904,000;0,000
750405002;COTIZACIONES SEGURIDAD SOCIAL PENSION;0,000;271602,000;271602,000;0,000
750405003;COTIZACIONES SEGURIDAD SOCIAL SALUD;0,000;192402,000;192402,000;0,000
750405004;APORTES A RIESGOS PROFESIONALES;0,000;11900,000;11900,000;0,000
750407;Depreciación y amortización;0,000;3272222,000;3272222,000;0,000
750407001;DEPRECIACIONES Y AMORTIZACIONES;0,000;3272222,000;3272222,000;0,000
750408;Impuestos;0,000;6925680,000;6925680,000;0,000
750408002;TASAS Y CONTRIBUCIONES;0,000;6925680,000;6925680,000;0,000
750410;Gastos de personal diversos;0,000;2400000,000;2400000,000;0,000
750410001;DOTACIÓN Y SUMINISTRO A TRABAJADORES;0,000;2400000,000;2400000,000;0,000
750495;Traslado de costos (Cr);-0,000;24153186,020;24153186,020;-0,000
750495001;TRASLADO DE COSTOS (CR);-0,000;24153186,020;24153186,020;-0,000
